id,treat,code_pay,role,group,hidden_number,report1,duplicate,ranking
1,ENDO2,p2session5data,P2,2473790917,7,7,1,1
2,ENDO2,p2session5data,P2,3687624163,10,10,1,1
3,ENDO2,p2session5data,P2,3687624163,10,10,2,1
4,ENDO2,p2session5data,P2,2473790917,7,7,2,1
5,ENDO2,p2session5data,P2,2473790917,7,7,3,1
6,ENDO2,p2session5data,P2,3687624163,10,10,3,1
