id,treat,code_pay,role,group,hidden_number,report1,duplicate,ranking
56,FRST3,rr8xd6ec19s1v229,P1,9949334282,8,20,1,10
57,FRST3,hlzq683119s1v229,P1,5924274120,8,20,1,10
58,FRST3,g7c2jc1919s1v229,P1,4587859267,11,20,1,10
59,FRST3,3u6xbyrn19s1v229,P1,2208466397,10,20,1,10
60,FRST3,kzbl5rwd19s1v229,P1,2471581662,14,30,1,23
61,FRST3,dkkftipe19s1v229,P1,1403716622,9,30,1,23
62,FRST3,hee7j5me19s1v229,P1,2723757741,30,30,1,23
63,FRST3,3p9ufqwm19s1v229,P1,9720220340,5,30,1,23
64,FRST3,ierj50uk19s1v229,P1,7426976779,30,30,1,23
65,FRST3,915y9vzy19s1v229,P1,9166091870,11,30,1,23
66,FRST3,elvpdew519s1v229,P1,9345739981,13,30,1,23
67,FRST3,hdz51wzx19s1v229,P1,5461037940,11,30,1,23
68,FRST3,022k9vak19s1v229,P1,8460445455,10,30,1,23
69,FRST3,fvkyc9cs19s1v229,P1,6947808731,3,30,1,23
70,FRST3,frltiuja19s1v229,P1,1612244340,9,30,1,23
71,FRST3,qlb84dzo19s1v229,P1,1553353308,2,30,1,23
72,FRST3,wkrpn1xy19s1v229,P1,4050289723,11,30,1,23
73,FRST3,y94e04bl19s1v229,P1,4024506828,2,30,1,23
74,FRST3,6jcfs32j19s1v229,P1,3467297610,30,30,1,23
75,FRST3,4fxq1as519s1v229,P1,6675129932,10,30,1,23
76,FRST3,ebzioxps19s1v229,P1,3989813267,9,30,1,23
77,FRST3,5o89cbrm19s1v229,P1,8566721478,6,30,1,23
78,FRST3,f8wxr5ai19s1v229,P1,5238558221,9,30,1,23
79,FRST3,htasw50q19s1v229,P1,8633535452,8,30,1,23
80,FRST3,0ta137ee19s1v229,P1,2129676156,9,30,1,23
81,FRST3,e00c8d7h19s1v229,P1,1034467624,9,30,1,23
82,FRST3,it2ufujq19s1v229,P1,3630154851,7,30,1,23
83,FRST3,y94e04bl19s1v229,P1,4024506828,2,30,2,23
84,FRST3,915y9vzy19s1v229,P1,9166091870,11,30,2,23
85,FRST3,6jcfs32j19s1v229,P1,3467297610,30,30,2,23
86,FRST3,it2ufujq19s1v229,P1,3630154851,7,30,2,23
87,FRST3,wkrpn1xy19s1v229,P1,4050289723,11,30,2,23
88,FRST3,frltiuja19s1v229,P1,1612244340,9,30,2,23
89,FRST3,ebzioxps19s1v229,P1,3989813267,9,30,2,23
90,FRST3,ierj50uk19s1v229,P1,7426976779,30,30,2,23
91,FRST3,e00c8d7h19s1v229,P1,1034467624,9,30,2,23
92,FRST3,3p9ufqwm19s1v229,P1,9720220340,5,30,2,23
93,FRST3,htasw50q19s1v229,P1,8633535452,8,30,2,23
94,FRST3,0ta137ee19s1v229,P1,2129676156,9,30,2,23
95,FRST3,4fxq1as519s1v229,P1,6675129932,10,30,2,23
96,FRST3,hee7j5me19s1v229,P1,2723757741,30,30,2,23
97,FRST3,f8wxr5ai19s1v229,P1,5238558221,9,30,2,23
98,FRST3,elvpdew519s1v229,P1,9345739981,13,30,2,23
99,FRST3,fvkyc9cs19s1v229,P1,6947808731,3,30,2,23
100,FRST3,hdz51wzx19s1v229,P1,5461037940,11,30,2,23
101,FRST3,022k9vak19s1v229,P1,8460445455,10,30,2,23
102,FRST3,dkkftipe19s1v229,P1,1403716622,9,30,2,23
103,FRST3,qlb84dzo19s1v229,P1,1553353308,2,30,2,23
104,FRST3,kzbl5rwd19s1v229,P1,2471581662,14,30,2,23
105,FRST3,5o89cbrm19s1v229,P1,8566721478,6,30,2,23
106,FRST3,pve6m31g19s1v229,P1,9070329436,7,20,2,10
107,FRST3,xt1t32ax19s1v229,P1,1938160896,20,20,2,10
108,FRST3,tw0r6bnh19s1v229,P1,3329144730,11,20,2,10
109,FRST3,lgk3cy3019s1v229,P1,6406771025,9,20,2,10
110,FRST3,4ygmxacu19s1v229,P1,4587271130,9,20,2,10
111,FRST3,lrhzpb6t19s1v229,P1,6643486403,20,20,2,10
112,FRST3,hlzq683119s1v229,P1,5924274120,8,20,2,10
113,FRST3,rr8xd6ec19s1v229,P1,9949334282,8,20,2,10
114,FRST3,g7c2jc1919s1v229,P1,4587859267,11,20,2,10
115,FRST3,3u6xbyrn19s1v229,P1,2208466397,10,20,2,10
116,FRST3,x0k8mkul19s1v229,P1,8248647697,10,10,2,8
117,FRST3,w8i1olvl19s1v229,P1,7350532645,10,10,2,8
118,FRST3,bugnyo4819s1v229,P1,8242110999,10,10,2,8
119,FRST3,5t8rk5wv19s1v229,P1,1683282369,10,10,2,8
120,FRST3,ssqu08pf19s1v229,P1,8791118882,10,10,2,8
121,FRST3,0uj24hui19s1v229,P1,6136893538,10,10,2,8
122,FRST3,m5p2re0t19s1v229,P1,2710413478,10,10,2,8
123,FRST3,v4izwtgi19s1v229,P1,6733190728,8,10,2,8
124,FRST3,jjjqip1719s1v229,P1,1317853748,11,11,2,6
125,FRST3,ftms5c4a19s1v229,P1,4944621495,11,11,2,6
126,FRST3,w4x0azc619s1v229,P1,1686017610,11,11,2,6
127,FRST3,d75968i619s1v229,P1,4823600447,11,11,2,6
128,FRST3,bypvs6i719s1v229,P1,3882032862,11,11,2,6
129,FRST3,j66zf3sz19s1v229,P1,1901770244,11,11,2,6
130,FRST3,rmnyx9sw19s1v229,P1,4095880988,8,8,2,6
131,FRST3,8tieba3k19s1v229,P1,5864903011,8,8,2,6
132,FRST3,859w43qv19s1v229,P1,8474284097,8,8,2,6
133,FRST3,aqf4fsbj19s1v229,P1,7885978277,8,8,2,6
134,FRST3,fvgcplhq19s1v229,P1,5214081075,8,8,2,6
135,FRST3,hi1q1chi19s1v229,P1,5452480447,8,8,2,6
136,FRST3,kbp2cdn219s1v229,P1,9156963683,7,7,2,5
137,FRST3,7qmeipxb19s1v229,P1,3398003989,7,7,2,5
138,FRST3,perb0nja19s1v229,P1,9262692452,7,7,2,5
139,FRST3,ok9qikl919s1v229,P1,2089228338,7,7,2,5
140,FRST3,b21gic5d19s1v229,P1,7201552387,7,7,2,5
141,FRST3,dzl9wln819s1v229,P1,3621001022,7,25,2,4
142,FRST3,jhsh854419s1v229,P1,7440564895,6,25,2,4
143,FRST3,v18o110119s1v229,P1,9307416942,13,25,2,4
144,FRST3,1g59sg6719s1v229,P1,3902014166,25,25,2,4
145,FRST3,4mh2clfl19s1v229,P1,9492778415,9,9,2,4
146,FRST3,xae2g1or19s1v229,P1,5318347353,9,9,2,4
147,FRST3,yea03tre19s1v229,P1,5633484788,9,9,2,4
148,FRST3,64iff6ur19s1v229,P1,3868563718,9,9,2,4
149,FRST3,n7q8gktt19s1v229,P1,9456009539,12,12,2,3
150,FRST3,rd8j76em19s1v229,P1,9070537815,12,12,2,3
151,FRST3,a71mqusb19s1v229,P1,9298719821,12,12,2,3
152,FRST3,jvn6vssh19s1v229,P1,5905072759,6,6,2,3
153,FRST3,0kg5q9c719s1v229,P1,9191058992,6,6,2,3
154,FRST3,0wpui4e519s1v229,P1,5495489703,6,6,2,3
155,FRST3,yzk4hkar19s1v229,P1,5728916070,14,14,2,2
156,FRST3,60ss2n5v19s1v229,P1,1277931993,14,14,2,2
157,FRST3,8ki2l6xs19s1v229,P1,4837529222,29,29,2,1
158,FRST3,61qr3f6x19s1v229,P1,7473476962,22,22,2,1
159,FRST3,nzcid44m19s1v229,P1,9398729576,21,21,2,1
160,FRST3,qn6wraok19s1v229,P1,4795289764,7,16,2,1
161,FRST3,6tc7x17f19s1v229,P1,4595193272,15,15,2,1
162,FRST3,4vbs7u3t19s1v229,P1,7834282428,5,5,2,1
163,FRST3,y0cl1u2019s1v229,P1,7297924041,2,2,2,1
164,FRST3,b4g2xi5719s1v229,P1,3462410302,1,1,2,1
