id,treat,code_pay,role,group,hidden_number,report1,duplicate,ranking
1,NO3,p2session2data,P2,3712255408,5,5,1,1
2,NO3,p2session2data,P2,5464221053,7,7,1,1
3,NO3,p2session2data,P2,9565743899,10,10,1,1
4,NO3,p2session2data,P2,9565743899,10,10,2,1
5,NO3,p2session2data,P2,5464221053,7,7,2,1
6,NO3,p2session2data,P2,3712255408,5,5,2,1
